LABEL,CATEGORY,FLOWIAT_MEAN,FLOWIAT_MIN,FLOWIAT_MAX,FLOWIAT_STD,FIAT_MEAN,FIAT_MIN,FIAT_MAX,FIAT_STD,BIAT_MEAN,BIAT_MIN,BIAT_MAX,BIAT_STD,ACTIVE_MEAN,ACTIVE_MIN,ACTIVE_MAX,ACTIVE_STD,IDLE_MEAN,IDLE_MIN,IDLE_MAX,IDLE_STD,DURATION,FB_PSEC,FP_SEC,FIRST_PACKET_DIR_0,FIRST_PACKET_DIR_1,FIRST_PACKET_DIR_2,FIRST_PACKET_DIR_3,FIRST_PACKET_DIR_4,FIRST_PACKET_DIR_5,FIRST_PACKET_DIR_6,FIRST_PACKET_DIR_7,FIRST_PACKET_DIR_8,FIRST_PACKET_DIR_9,INCOMING_BURSTS_MEAN,INCOMING_BURSTS_COUNT,INCOMING_BURSTS_LONGEST,OUTGOING_BURSTS_MEAN,OUTGOING_BURSTS_COUNT,OUTGOING_BURSTS_LONGEST,FIRST_INCOMING_BURST_0,FIRST_INCOMING_BURST_1,FIRST_INCOMING_BURST_2,FIRST_INCOMING_BURST_3,FIRST_INCOMING_BURST_4,FIRST_INCOMING_BURST_5,FIRST_INCOMING_BURST_6,FIRST_INCOMING_BURST_7,FIRST_INCOMING_BURST_8,FIRST_INCOMING_BURST_9,FIRST_OUTGOING_BURST_0,FIRST_OUTGOING_BURST_1,FIRST_OUTGOING_BURST_2,FIRST_OUTGOING_BURST_3,FIRST_OUTGOING_BURST_4,FIRST_OUTGOING_BURST_5,FIRST_OUTGOING_BURST_6,FIRST_OUTGOING_BURST_7,FIRST_OUTGOING_BURST_8,FIRST_OUTGOING_BURST_9,SIZE_583,SIZE_595,SIZE_1500,SIZE_1097,SIZE_1138,SIZE_1109,SIZE_151,SIZE_1126,SIZE_233,TOT_IN_PACKETS,TOT_OUT_PACKETS,TOT_PACKETS,TOT_BYTES,IP_SRC,IP_DST
dailymotion,streaming,0.060354115746238016,0.00010418891906738281,0.7629890441894531,0.12599703412995833,0.05971882478246149,0.00017499923706054688,0.7629890441894531,0.12708882151519618,0.6655619939168295,0.00010418891906738281,3.876075029373169,1.4364161134949278,9.958429098129272,9.958429098129272,9.958429098129272,0.0,0,0,0,0,9.958429098129272,13173.965362131754,16.56887832148103,-1,-1,-1,1,1,1,1,1,1,1,3.0,2,3,79.5,2,143,3,3,0,0,0,0,0,0,0,0,16,143,0,0,0,0,0,0,0,0,24,11,10,14,0,6,39,20,10,6,159,165,131192,192.168.37.39,94.23.150.81
dailymotion,streaming,0.025909835302487368,0.0004930496215820312,0.5812580585479736,0.06763710031179478,0.026114386633822793,0.0013740062713623047,0.5812580585479736,0.0688641181449388,1.7705033620198567,0.0004930496215820312,5.311017036437988,2.503521236156628,9.923466920852661,9.923466920852661,9.923466920852661,0.0,0,0,0,0,9.923466920852661,33364.04531205429,38.59538234517451,1,1,1,1,1,1,1,1,1,1,2.0,1,2,126.66666666666667,3,187,2,0,0,0,0,0,0,0,0,0,107,187,86,0,0,0,0,0,0,0,62,43,30,47,0,36,20,47,51,3,380,383,331087,192.168.37.39,94.23.150.81
dailymotion,streaming,0.027232186904121543,0.0014410018920898438,0.528141975402832,0.0657916764725449,0.027232186904121543,0.0014410018920898438,0.528141975402832,0.0657916764725449,0.0,0.0,0.0,0.0,10.04867696762085,10.04867696762085,10.04867696762085,0.0,0,0,0,0,10.04867696762085,-1.0,36.721252080149746,1,1,1,1,1,1,1,1,1,1,0.0,0,0,369.0,1,369,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,61,32,50,50,0,42,24,22,28,0,369,369,348991,192.168.37.39,94.23.150.81
dailymotion,streaming,0.02514745756183439,0.0010399818420410156,0.9002561569213867,0.07495122556254713,0.02514745756183439,0.0010399818420410156,0.9002561569213867,0.07495122556254713,0.0,0.0,0.0,0.0,9.832655906677246,9.832655906677246,9.832655906677246,0.0,0,0,0,0,9.832655906677246,-1.0,39.765451340006344,1,1,1,1,1,1,1,1,1,1,0.0,0,0,391.0,1,391,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,61,23,64,46,0,23,31,39,33,0,391,391,375765,192.168.37.39,94.23.150.81
dailymotion,streaming,0.023704431611571094,0.0010151863098144531,0.34844303131103516,0.056274429001835956,0.023761663829443242,0.0037641525268554688,0.34844303131103516,0.05707870396658778,1.1227842569351196,0.0010151863098144531,4.487572908401489,1.9426618455997713,9.884747982025146,9.884747982025146,9.884747982025146,0.0,0,0,0,0,9.884747982025146,31034.98445866797,42.18620452016489,-1,1,1,1,1,1,1,1,1,1,3.0,1,3,206.5,2,259,3,0,0,0,0,0,0,0,0,0,154,259,0,0,0,0,0,0,0,0,91,41,26,50,0,45,80,23,32,4,413,417,306773,192.168.37.39,94.23.150.81
dailymotion,streaming,0.022973375386356756,5.888938903808594e-05,0.6075420379638672,0.05984613793951265,0.023295432050651477,0.00010704994201660156,0.6075420379638672,0.06079035050329569,1.1868104934692383,5.888938903808594e-05,6.795830011367798,2.5112259477180947,9.970444917678833,9.970444917678833,9.970444917678833,0.0,0,0,0,0,9.970444917678833,37747.96441958774,43.528649281283755,1,1,1,1,1,1,1,1,1,1,4.0,1,4,107.0,4,276,4,0,0,0,0,0,0,0,0,0,65,16,276,71,0,0,0,0,0,0,46,68,46,33,0,31,52,42,41,6,428,434,376364,192.168.37.39,94.23.150.81
dailymotion,streaming,0.02956349300573588,0.0006251335144042969,0.594052791595459,0.07674041916445393,0.029649935967740956,0.0006251335144042969,0.594052791595459,0.07686110298755205,0.0,0.0,0.0,0.0,10.140278100967407,10.140278100967407,10.140278100967407,0.0,0,0,0,0,10.140278100967407,29073.46298242788,33.82550227762264,1,1,1,1,1,1,1,1,1,1,0.0,0,0,171.0,2,222,0,0,0,0,0,0,0,0,0,0,222,120,0,0,0,0,0,0,0,0,35,40,47,28,0,10,41,40,47,1,342,343,294813,192.168.37.39,94.23.150.81
dailymotion,streaming,0.02806487987781393,0.0007638931274414062,0.4736049175262451,0.06920257471583949,0.02814575849417651,0.0007638931274414062,0.4736049175262451,0.0695899326790749,0.0,0.0,0.0,0.0,9.766578197479248,9.766578197479248,9.766578197479248,0.0,0,0,0,0,9.766578197479248,31693.802449653474,35.631722079470855,1,1,1,1,1,1,1,1,1,1,0.0,0,0,173.5,2,333,0,0,0,0,0,0,0,0,0,0,14,333,0,0,0,0,0,0,0,0,53,36,33,36,0,39,31,57,27,1,347,348,309540,192.168.37.39,94.23.150.81
dailymotion,streaming,0.022374208732570768,0.00014901161193847656,0.4094831943511963,0.054284216632429785,0.022474993456591357,0.001299142837524414,0.4094831943511963,0.05468339443810335,7.450580596923828e-05,0.00014901161193847656,0.00014901161193847656,7.450580596923828e-05,9.978897094726562,9.978897094726562,9.978897094726562,0.0,0,0,0,0,9.978897094726562,40802.30471713837,44.694317995892824,1,1,1,1,1,1,1,1,1,1,2.0,1,2,222.0,2,358,2,0,0,0,0,0,0,0,0,0,86,358,0,0,0,0,0,0,0,0,38,66,51,34,0,54,41,70,35,2,444,446,407162,192.168.37.39,94.23.150.81
dailymotion,streaming,0.024232138527764215,0.002507925033569336,0.5083200931549072,0.06256945506488137,0.024292119068674522,0.002507925033569336,0.5083200931549072,0.0634343298854285,0.0,0.0,0.0,0.0,9.814016103744507,9.814016103744507,9.814016103744507,0.0,0,0,0,0,9.814016103744507,34238.99007785323,41.26750921526138,1,1,1,1,1,1,1,1,1,1,0.0,0,0,202.0,2,265,0,0,0,0,0,0,0,0,0,0,265,139,0,0,0,0,0,0,0,0,39,41,40,27,0,62,57,59,48,1,404,405,336022,192.168.37.39,94.23.150.81
