LABEL,CATEGORY,FLOWIAT_MEAN,FLOWIAT_MIN,FLOWIAT_MAX,FLOWIAT_STD,FIAT_MEAN,FIAT_MIN,FIAT_MAX,FIAT_STD,BIAT_MEAN,BIAT_MIN,BIAT_MAX,BIAT_STD,ACTIVE_MEAN,ACTIVE_MIN,ACTIVE_MAX,ACTIVE_STD,IDLE_MEAN,IDLE_MIN,IDLE_MAX,IDLE_STD,DURATION,FB_PSEC,FP_SEC,FIRST_PACKET_DIR_0,FIRST_PACKET_DIR_1,FIRST_PACKET_DIR_2,FIRST_PACKET_DIR_3,FIRST_PACKET_DIR_4,FIRST_PACKET_DIR_5,FIRST_PACKET_DIR_6,FIRST_PACKET_DIR_7,FIRST_PACKET_DIR_8,FIRST_PACKET_DIR_9,INCOMING_BURSTS_MEAN,INCOMING_BURSTS_COUNT,INCOMING_BURSTS_LONGEST,OUTGOING_BURSTS_MEAN,OUTGOING_BURSTS_COUNT,OUTGOING_BURSTS_LONGEST,FIRST_INCOMING_BURST_0,FIRST_INCOMING_BURST_1,FIRST_INCOMING_BURST_2,FIRST_INCOMING_BURST_3,FIRST_INCOMING_BURST_4,FIRST_INCOMING_BURST_5,FIRST_INCOMING_BURST_6,FIRST_INCOMING_BURST_7,FIRST_INCOMING_BURST_8,FIRST_INCOMING_BURST_9,FIRST_OUTGOING_BURST_0,FIRST_OUTGOING_BURST_1,FIRST_OUTGOING_BURST_2,FIRST_OUTGOING_BURST_3,FIRST_OUTGOING_BURST_4,FIRST_OUTGOING_BURST_5,FIRST_OUTGOING_BURST_6,FIRST_OUTGOING_BURST_7,FIRST_OUTGOING_BURST_8,FIRST_OUTGOING_BURST_9,SIZE_583,SIZE_595,SIZE_1500,SIZE_1097,SIZE_1138,SIZE_1109,SIZE_151,SIZE_1126,SIZE_233,TOT_IN_PACKETS,TOT_OUT_PACKETS,TOT_PACKETS,TOT_BYTES,IP_SRC,IP_DST
skype,voip,0.28540790465570265,0.0001609325408935547,2.7787210941314697,0.6340532850365832,2.2119112610816956,0.1095130443572998,8.032222032546997,3.371078724293018,0.29787540435791016,0.0001609325408935547,2.7787210941314697,0.6696560387591975,1.8477845191955566,0.7002701759338379,2.9952988624572754,1.1475143432617188,5.152076005935669,5.152076005935669,5.152076005935669,0.0,8.847645044326782,4931.594766901054,3.503757196936554,1,-1,-1,1,-1,-1,-1,-1,-1,-1,9.0,3,14,0.0,0,0,2,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,27,4,31,43633,192.168.37.39,94.23.150.81
skype,voip,0.3090962424422755,0.0001220703125,9.824481010437012,1.682243472250538,0.037569499015808104,0.00015997886657714844,0.10951399803161621,0.03998846731757498,0.4434449050737464,0.0001220703125,9.930645942687988,2.0227798238410744,0.37569499015808105,0.37569499015808105,0.37569499015808105,0.0,9.824481010437012,9.824481010437012,9.824481010437012,0.0,10.200176000595093,4774.819571462153,3.2352382937387287,-1,1,-1,1,1,-1,-1,-1,-1,1,4.2,5,6,2.5,2,3,4,5,6,2,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,23,10,33,48704,192.168.37.39,94.23.150.81
skype,voip,0.03615870996683586,0.00013208389282226562,1.3349008560180664,0.1241210105938932,0.09872114795377884,0.00030684471130371094,1.7504229545593262,0.25822298635451346,0.05689404026562015,0.00013208389282226562,1.3901519775390625,0.18683366673537824,8.605772972106934,8.605772972106934,8.605772972106934,0.0,0.0,0.0,0.0,0.0,8.605772972106934,42226.77046882763,27.655853898471012,1,-1,1,-1,-1,-1,-1,1,-1,-1,4.733333333333333,30,22,5.0,12,16,4,12,2,2,2,3,3,2,2,3,2,2,2,3,3,4,5,16,9,10,3,0,215,4,0,1,0,0,0,151,87,238,363394,192.168.37.39,94.23.150.81
skype,voip,0.04900345498440312,0.00010991096496582031,5.557965040206909,0.38820313848876886,0.04466857301427963,0.00011491775512695312,0.23005414009094238,0.048400875908099994,0.09087913469834762,0.0001430511474609375,6.39306902885437,0.6133837536925107,2.219369888305664,0.23844194412231445,4.200297832489014,1.9809279441833496,5.557965040206909,5.557965040206909,5.557965040206909,0.0,9.996704816818237,29444.902634795082,20.406724389500315,-1,-1,-1,1,1,1,1,1,1,1,6.3125,16,19,7.363636363636363,11,20,3,2,2,7,13,2,2,2,8,2,20,12,7,2,3,2,15,12,3,3,7,0,188,0,0,0,0,0,0,110,94,204,294352,192.168.37.39,94.23.150.81
skype,voip,0.03361549973487854,0.00010991096496582031,0.39747190475463867,0.04701170585253063,0.050700328002373375,0.00010991096496582031,0.6113958358764648,0.0819169895267496,0.09567488386080815,0.00011205673217773438,0.47950315475463867,0.09660621641941079,9.950187921524048,9.950187921524048,9.950187921524048,0.0,0.0,0.0,0.0,0.0,9.950187921524048,41438.81535222757,29.74818187701749,-1,-1,-1,-1,-1,1,-1,1,1,1,3.35,20,14,4.022222222222222,45,12,5,2,2,3,2,4,3,2,4,3,3,4,2,2,12,2,4,5,4,5,13,0,243,7,0,1,0,2,0,104,192,296,412324,192.168.37.39,94.23.150.81
skype,voip,0.04121876356512679,0.0001068115234375,0.20105290412902832,0.040587695085798695,0.08818421319678978,0.00010800361633300781,0.5915219783782959,0.11210653694349276,0.07468963924207185,0.00013709068298339844,0.3948829174041748,0.061012911286167,9.933722019195557,9.933722019195557,9.933722019195557,0.0,0.0,0.0,0.0,0.0,9.933722019195557,30941.272506525253,24.26079565487141,-1,-1,-1,-1,1,1,-1,1,-1,1,3.5714285714285716,28,13,2.5483870967741935,31,5,4,13,2,2,2,3,6,4,5,2,2,2,4,2,3,5,2,2,4,2,14,1,165,9,0,3,1,3,0,133,108,241,307362,192.168.37.39,94.23.150.81
skype,voip,0.02606964989712364,9.012222290039062e-05,0.21521401405334473,0.03781112540074133,0.05675461152020623,0.0001270771026611328,1.643838882446289,0.1409436250731817,0.047173652194795156,9.012222290039062e-05,0.23876500129699707,0.05124141156326239,9.906466960906982,9.906466960906982,9.906466960906982,0.0,0.0,0.0,0.0,0.0,9.906466960906982,52725.961945991134,38.35878133945841,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4.024390243902439,41,22,3.1794871794871793,39,13,7,2,2,11,3,4,3,2,2,7,3,2,2,2,2,2,2,3,2,3,7,2,297,6,0,2,4,0,2,210,170,380,522328,192.168.37.39,94.23.150.81
skype,voip,0.028232796986897787,0.00011301040649414062,0.303206205368042,0.036957049933238936,0.06432789186888103,0.00013208389282226562,0.5315649509429932,0.062145339280797886,0.0487295943911713,0.00011301040649414062,0.3227860927581787,0.0554634279310814,10.163806915283203,10.163806915283203,10.163806915283203,0.0,0.0,0.0,0.0,0.0,10.163806915283203,42038.38222836749,35.419799195385345,1,-1,-1,-1,-1,-1,1,-1,1,1,3.1372549019607843,51,8,2.5609756097560976,41,6,5,5,6,5,2,2,5,3,4,4,3,4,2,2,4,3,3,2,4,3,36,0,201,18,2,2,6,10,5,202,158,360,427270,192.168.37.39,94.23.150.81
skype,voip,0.035734171526772635,0.00013589859008789062,0.2291698455810547,0.040120650746455835,0.07326791216345395,0.00013589859008789062,0.2291698455810547,0.05075277082543974,0.06942014561759101,0.00013589859008789062,0.33393311500549316,0.05780870177294338,10.005568027496338,10.005568027496338,10.005568027496338,0.0,0.0,0.0,0.0,0.0,10.005568027496338,28929.89175672325,27.984418198999894,-1,1,-1,-1,1,-1,-1,-1,1,-1,2.4210526315789473,38,4,2.4375,32,6,2,3,2,2,2,2,3,4,3,2,2,2,2,2,4,2,2,4,2,3,44,1,89,37,1,0,8,38,2,144,136,280,289460,192.168.37.39,94.23.150.81
skype,voip,0.053649312489992614,8.0108642578125e-05,0.492415189743042,0.08037704003119589,0.11914492930684771,0.0001220703125,1.680279016494751,0.24002166350180443,0.08430606248427411,8.0108642578125e-05,0.6394200325012207,0.10875991773499133,8.261994123458862,8.261994123458862,8.261994123458862,0.0,0.0,0.0,0.0,0.0,8.261994123458862,24333.47167715412,18.639567845096494,-1,1,-1,1,1,1,1,1,1,1,5.2,15,23,2.5714285714285716,14,7,2,4,2,3,3,4,3,2,2,2,7,2,2,2,3,3,2,2,2,2,12,1,96,5,0,0,0,6,0,98,56,154,201043,192.168.37.39,94.23.150.81
