LABEL,CATEGORY,FLOWIAT_MEAN,FLOWIAT_MIN,FLOWIAT_MAX,FLOWIAT_STD,FIAT_MEAN,FIAT_MIN,FIAT_MAX,FIAT_STD,BIAT_MEAN,BIAT_MIN,BIAT_MAX,BIAT_STD,ACTIVE_MEAN,ACTIVE_MIN,ACTIVE_MAX,ACTIVE_STD,IDLE_MEAN,IDLE_MIN,IDLE_MAX,IDLE_STD,DURATION,FB_PSEC,FP_SEC,FIRST_PACKET_DIR_0,FIRST_PACKET_DIR_1,FIRST_PACKET_DIR_2,FIRST_PACKET_DIR_3,FIRST_PACKET_DIR_4,FIRST_PACKET_DIR_5,FIRST_PACKET_DIR_6,FIRST_PACKET_DIR_7,FIRST_PACKET_DIR_8,FIRST_PACKET_DIR_9,INCOMING_BURSTS_MEAN,INCOMING_BURSTS_COUNT,INCOMING_BURSTS_LONGEST,OUTGOING_BURSTS_MEAN,OUTGOING_BURSTS_COUNT,OUTGOING_BURSTS_LONGEST,FIRST_INCOMING_BURST_0,FIRST_INCOMING_BURST_1,FIRST_INCOMING_BURST_2,FIRST_INCOMING_BURST_3,FIRST_INCOMING_BURST_4,FIRST_INCOMING_BURST_5,FIRST_INCOMING_BURST_6,FIRST_INCOMING_BURST_7,FIRST_INCOMING_BURST_8,FIRST_INCOMING_BURST_9,FIRST_OUTGOING_BURST_0,FIRST_OUTGOING_BURST_1,FIRST_OUTGOING_BURST_2,FIRST_OUTGOING_BURST_3,FIRST_OUTGOING_BURST_4,FIRST_OUTGOING_BURST_5,FIRST_OUTGOING_BURST_6,FIRST_OUTGOING_BURST_7,FIRST_OUTGOING_BURST_8,FIRST_OUTGOING_BURST_9,SIZE_583,SIZE_595,SIZE_1500,SIZE_1097,SIZE_1138,SIZE_1109,SIZE_151,SIZE_1126,SIZE_233,TOT_IN_PACKETS,TOT_OUT_PACKETS,TOT_PACKETS,TOT_BYTES,IP_SRC,IP_DST
youtube,streaming,0.025575260372113082,8.797645568847656e-05,6.76094913482666,0.3416089763212855,0.42145552842513373,0.00011706352233886719,6.76094913482666,1.354015738224692,0.02717371414537015,8.797645568847656e-05,7.101867914199829,0.36961159734682575,1.6194888353347778,0.44518589973449707,2.7937917709350586,1.1743029356002808,6.76094913482666,6.76094913482666,6.76094913482666,0.0,9.999926805496216,57062.31766480263,39.10028619260457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.35,20,42,2.0,3,2,13,27,14,15,5,21,15,28,22,19,2,2,2,0,0,0,0,0,0,0,5,2,366,7,0,0,0,1,0,368,23,391,570619,192.168.37.39,94.23.150.81
youtube,streaming,0.018226376367271493,0.00012302398681640625,4.731343984603882,0.2039648971997715,0.2897532406975241,0.039305925369262695,4.731343984603882,0.7787459681835243,0.01943909025472204,0.00012302398681640625,5.068108081817627,0.22595902732750822,2.601015567779541,2.5074360370635986,2.6945950984954834,0.09357953071594238,4.731343984603882,4.731343984603882,4.731343984603882,0.0,9.933375120162964,80414.56104668837,54.865541007683085,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,15.029411764705882,34,37,2.0,1,2,3,18,17,33,6,17,37,13,10,21,2,0,0,0,0,0,0,0,0,0,19,0,501,8,0,1,0,2,0,511,34,545,798788,192.168.37.39,94.23.150.81
youtube,streaming,0.01443809253582056,8.392333984375e-05,2.0891060829162598,0.0885989010028194,0.22911725487819937,0.07804512977600098,2.0891060829162598,0.3264082800151992,0.015397656645620072,8.392333984375e-05,2.3641841411590576,0.10400669073800464,3.9365888833999634,2.7042038440704346,5.168973922729492,1.2323850393295288,2.0891060829162598,2.0891060829162598,2.0891060829162598,0.0,9.962283849716187,100300.49485374447,69.2612266834434,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,15.046511627906977,43,32,2.0,1,2,8,17,27,10,15,8,32,7,11,16,2,0,0,0,0,0,0,0,0,0,27,1,633,7,1,1,0,4,0,647,43,690,999222,192.168.37.39,94.23.150.81
youtube,streaming,0.019287361141337393,8.392333984375e-05,3.242609977722168,0.14582528316282267,0.23065974546033283,0.04707908630371094,3.4027740955352783,0.4978293141290502,0.021033374886763722,8.392333984375e-05,3.6155059337615967,0.1695615507517783,3.3741215467453003,2.954019069671631,3.7942240238189697,0.42010247707366943,3.242609977722168,3.242609977722168,3.242609977722168,0.0,9.990853071212769,73340.1837437947,51.847424469942794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.783783783783784,37,29,2.25,4,3,10,19,11,14,15,15,25,10,11,13,2,2,3,2,0,0,0,0,0,0,38,1,460,5,0,1,0,3,0,475,43,518,732731,192.168.37.39,94.23.150.81
youtube,streaming,0.01402318645531023,0.00012612342834472656,2.882200002670288,0.12273842882451114,0.2018274099398882,0.04712319374084473,2.930722951889038,0.44948845865403786,0.014990597005602542,0.00013399124145507812,3.2194910049438477,0.1410667202556842,2.5414849519729614,0.8260619640350342,4.256907939910889,1.7154229879379272,2.882200002670288,2.882200002670288,2.882200002670288,0.0,7.965169906616211,102437.36286431916,71.31046878588175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.243243243243244,37,36,0.0,0,0,15,2,21,9,14,13,6,12,22,11,0,0,0,0,0,0,0,0,0,0,30,3,522,0,0,0,0,6,0,529,39,568,815931,192.168.37.39,94.23.150.81
youtube,streaming,0.011492971217993534,0.0001049041748046875,2.5028011798858643,0.0989935422485613,0.17239456826990301,0.000164031982421875,2.5313780307769775,0.3652895982517907,0.01183557626488921,0.0001049041748046875,2.7471120357513428,0.11144771207219364,2.541279911994934,0.5558438301086426,4.526715993881226,1.9854360818862915,2.5028011798858643,2.5028011798858643,2.5028011798858643,0.0,7.585361003875732,126252.13216756335,87.0097019328116,1,-1,-1,-1,-1,-1,-1,-1,-1,1,15.375,40,38,2.0,2,2,8,16,16,7,16,2,13,10,16,10,2,2,0,0,0,0,0,0,0,0,23,2,613,0,1,0,1,5,0,616,44,660,957668,192.168.37.39,94.23.150.81
youtube,streaming,0.013175467127247861,7.009506225585938e-05,0.23362112045288086,0.025867826336937794,0.16003163014688798,0.00012803077697753906,0.4223518371582031,0.08737546155345437,0.014011080080595262,7.009506225585938e-05,0.23328590393066406,0.02777736008509952,10.013355016708374,10.013355016708374,10.013355016708374,0.0,0.0,0.0,0.0,0.0,10.013355016708374,109708.18453624731,75.89863724314749,1,-1,-1,-1,1,-1,-1,-1,-1,-1,12.017241379310345,58,35,2.0,3,2,3,27,11,18,14,11,35,8,14,10,2,2,2,0,0,0,0,0,0,0,43,8,680,0,0,2,1,3,0,698,62,760,1098547,192.168.37.39,94.23.150.81
youtube,streaming,0.01031806876179929,0.00010800361633300781,0.3151209354400635,0.024764488348770118,0.14386669030556312,0.010470151901245117,0.4320039749145508,0.08168508787867088,0.010842568089063514,0.00010800361633300781,0.6122159957885742,0.03073564764428421,7.490917921066284,7.490917921066284,7.490917921066284,0.0,0.0,0.0,0.0,0.0,7.490917921066284,140075.49022118235,96.91736148360555,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,13.46,50,28,2.0,1,2,6,9,5,5,15,17,7,16,7,6,2,0,0,0,0,0,0,0,0,0,40,3,661,0,0,0,0,6,0,674,52,726,1049294,192.168.37.39,94.23.150.81
youtube,streaming,0.011392394908062823,0.00012612342834472656,2.007114887237549,0.0750524628269647,0.16083860397338867,0.003473997116088867,2.007114887237549,0.2645244253958952,0.01191236284487417,0.00012612342834472656,2.4996039867401123,0.0948632058137812,3.3825145959854126,0.3972342014312744,6.367794990539551,2.985280394554138,2.007114887237549,2.007114887237549,2.007114887237549,0.0,8.772144079208374,126467.25703348397,87.77785602325483,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.34,50,34,2.5,2,3,16,12,11,19,10,17,8,8,19,8,2,3,0,0,0,0,0,0,0,0,35,4,700,2,0,0,0,8,0,717,53,770,1109389,192.168.37.39,94.23.150.81
youtube,streaming,0.006901352186388956,9.107589721679688e-05,0.24736881256103516,0.017332287851286397,0.1126175197688016,0.0001289844512939453,0.3319518566131592,0.06453526790079134,0.006946259860822638,9.107589721679688e-05,0.2720448970794678,0.01822519186606673,4.9551708698272705,4.9551708698272705,4.9551708698272705,0.0,0.0,0.0,0.0,0.0,4.9551708698272705,211114.01150056924,144.8991404861541,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.85,40,43,2.0,3,2,9,14,14,18,28,14,29,16,11,11,2,2,2,0,0,0,0,0,0,0,21,0,673,0,0,0,0,9,0,674,44,718,1046106,192.168.37.39,94.23.150.81
